num_tokens,num_palabras,num_oraciones,num_verbs,num_nouns,num_adjs,num_advs,num_entidades,longitud_promedio_oracion,densidad_verbos,densidad_sustantivos,densidad_entidades,modelo,benchmark,label_gold_binaria,prompt
69,50,4,4,5,5,2,9,17.25,0.057971014492753624,0.07246376811594203,0.13043478260869565,llama3-latest,fever,1,Andre Agassi quit tennis in 1994.
93,72,5,10,8,4,1,9,18.6,0.10752688172043011,0.08602150537634409,0.0967741935483871,llama3-latest,fever,1,Eat Pray Love stars Julia Roberts as Jimmy Carter.
48,34,4,1,7,4,3,8,12.0,0.020833333333333332,0.14583333333333334,0.16666666666666666,llama3-latest,fever,1,Michelle Williams made her feature film debut in 1997.
112,91,6,10,23,4,2,5,18.666666666666668,0.08928571428571429,0.20535714285714285,0.044642857142857144,llama3-latest,fever,1,Sense8 is a drug.
61,50,3,4,9,4,1,7,20.333333333333332,0.06557377049180328,0.14754098360655737,0.11475409836065574,llama3-latest,fever,1,Stephon Marbury has won zero championships.
135,108,5,17,19,8,8,9,27.0,0.1259259259259259,0.14074074074074075,0.06666666666666667,llama3-latest,fever,1,Get Out had a $4.5 billion budget.
153,123,7,13,12,13,10,12,21.857142857142858,0.08496732026143791,0.0784313725490196,0.0784313725490196,llama3-latest,fever,1,Lahore's estimated GDP is zero dollars.
114,94,6,11,16,9,2,12,19.0,0.09649122807017543,0.14035087719298245,0.10526315789473684,llama3-latest,fever,1,Muhammad was born in Paris.
145,117,7,10,19,13,3,16,20.714285714285715,0.06896551724137931,0.1310344827586207,0.1103448275862069,llama3-latest,fever,1,The Ren & Stimpy Show was created exclusively for the Disney Channel.
152,74,7,5,13,7,5,20,21.714285714285715,0.03289473684210526,0.08552631578947369,0.13157894736842105,llama3-latest,fever,1,Jake Gyllenhaal is in zero movies.
157,112,8,10,21,7,8,18,19.625,0.06369426751592357,0.1337579617834395,0.11464968152866242,llama3-latest,fever,1,Harry Styles and his bandmates only released the album Late Registration.
61,51,5,3,14,7,2,2,12.2,0.04918032786885246,0.22950819672131148,0.03278688524590164,llama3-latest,fever,1,Gennady Golovkin is a squid.
67,49,4,3,5,4,4,11,16.75,0.04477611940298507,0.07462686567164178,0.16417910447761194,llama3-latest,fever,1,Zlatan Ibrahimović played for an Italian football club.
84,70,4,11,15,4,3,1,21.0,0.13095238095238096,0.17857142857142858,0.011904761904761904,llama3-latest,fever,1,To Die For has no actors in it.
128,105,6,10,19,7,4,15,21.333333333333332,0.078125,0.1484375,0.1171875,llama3-latest,fever,1,Black Panther is not fictional.
102,88,5,11,16,8,5,4,20.4,0.10784313725490197,0.1568627450980392,0.0392156862745098,llama3-latest,fever,1,Tequila is a food.
81,65,5,7,11,1,1,9,16.2,0.08641975308641975,0.13580246913580246,0.1111111111111111,llama3-latest,fever,1,Dirt is a TV theater.
110,88,5,11,16,6,2,14,22.0,0.1,0.14545454545454545,0.12727272727272726,llama3-latest,fever,1,New Girl is a movie.
109,91,6,9,21,8,6,7,18.166666666666668,0.08256880733944955,0.1926605504587156,0.06422018348623854,llama3-latest,fever,1,Carol Leifer is solely a dramatic actress.
164,127,5,14,12,12,6,14,32.8,0.08536585365853659,0.07317073170731707,0.08536585365853659,llama3-latest,fever,1,Jesus is also known as Jesus of Canada.
130,114,6,3,23,16,3,12,21.666666666666668,0.023076923076923078,0.17692307692307693,0.09230769230769231,llama3-latest,fever,1,Russia has never been part of a Union of nations.
209,174,8,13,40,31,10,14,26.125,0.06220095693779904,0.19138755980861244,0.06698564593301436,llama3-latest,fever,1,The Khmer Empire was a secular empire.
147,121,6,15,23,10,6,18,24.5,0.10204081632653061,0.1564625850340136,0.12244897959183673,llama3-latest,fever,1,George Foreman was named one of the 25 worst fighters of the past 80 years by The Ring magazine.
87,62,4,7,6,0,3,11,21.75,0.08045977011494253,0.06896551724137931,0.12643678160919541,llama3-latest,fever,1,The Wolf of Wall Street was released in 2015.
95,71,5,5,10,7,1,14,19.0,0.05263157894736842,0.10526315789473684,0.14736842105263157,llama3-latest,fever,1,Franklin D. Roosevelt did not die weeks into his fourth term.
149,117,6,13,20,10,4,18,24.833333333333332,0.087248322147651,0.1342281879194631,0.12080536912751678,llama3-latest,fever,1,Boardwalk Empire was created by Ryan Murphy.
99,79,4,7,17,9,3,6,24.75,0.0707070707070707,0.1717171717171717,0.06060606060606061,llama3-latest,fever,1,Beautiful is a 2000 robot.
107,87,6,9,13,5,3,12,17.833333333333332,0.08411214953271028,0.12149532710280374,0.11214953271028037,llama3-latest,fever,1,The Underworld series ended in 2003.
144,105,7,9,24,12,1,10,20.571428571428573,0.0625,0.16666666666666666,0.06944444444444445,llama3-latest,fever,1,Eminem doesn't make music.
118,95,7,9,15,13,4,11,16.857142857142858,0.07627118644067797,0.1271186440677966,0.09322033898305085,llama3-latest,fever,1,Love & Friendship is a commercial.
234,180,11,28,57,13,8,4,21.272727272727273,0.11965811965811966,0.24358974358974358,0.017094017094017096,llama3-latest,fever,1,Basketball is an individual sport.
120,100,6,12,26,14,3,4,20.0,0.1,0.21666666666666667,0.03333333333333333,llama3-latest,fever,1,Ativan is not used to treat active seizures.
139,95,7,10,16,12,3,16,19.857142857142858,0.07194244604316546,0.11510791366906475,0.11510791366906475,llama3-latest,fever,1,Billy Wilder was Japanese.
132,84,6,9,13,6,4,13,22.0,0.06818181818181818,0.09848484848484848,0.09848484848484848,llama3-latest,fever,1,Jennifer Lawrence is not an actress.
61,52,3,6,10,3,1,7,20.333333333333332,0.09836065573770492,0.16393442622950818,0.11475409836065574,llama3-latest,fever,1,The BRIT School's only campus is in Nicaragua.
233,194,9,13,47,26,7,18,25.88888888888889,0.055793991416309016,0.2017167381974249,0.07725321888412018,llama3-latest,fever,1,The Hermetic Order of the Golden Dawn was uninterested in the study of the occult.
122,96,6,8,18,7,3,12,20.333333333333332,0.06557377049180328,0.14754098360655737,0.09836065573770492,llama3-latest,fever,1,Furia is directed by Harry S. Truman.
138,115,7,12,21,11,6,11,19.714285714285715,0.08695652173913043,0.15217391304347827,0.07971014492753623,llama3-latest,fever,1,Remote Control Productions has provided the scores for The Last Samurai in 2001.
96,72,4,7,10,2,5,9,24.0,0.07291666666666667,0.10416666666666667,0.09375,llama3-latest,fever,1,Diana was released exclusively by Studio 54.
82,68,5,6,9,1,3,10,16.4,0.07317073170731707,0.10975609756097561,0.12195121951219512,llama3-latest,fever,1,Celeste and Jesse Forever was directed by Andy Samberg.
141,92,8,7,18,11,6,15,17.625,0.04964539007092199,0.1276595744680851,0.10638297872340426,llama3-latest,fever,1,Natalie Wood never acted in an American film.
66,56,4,5,13,3,3,3,16.5,0.07575757575757576,0.19696969696969696,0.045454545454545456,llama3-latest,fever,1,Jerry Lewis is anything but a singer.
274,205,11,17,61,26,6,14,24.90909090909091,0.06204379562043796,0.22262773722627738,0.051094890510948905,llama3-latest,fever,1,The Xbox One is a personal computer.
140,115,5,9,25,7,4,12,28.0,0.06428571428571428,0.17857142857142858,0.08571428571428572,llama3-latest,fever,1,Super Metroid is a movie sequel.
106,92,5,12,26,5,2,2,21.2,0.11320754716981132,0.24528301886792453,0.018867924528301886,llama3-latest,fever,1,To The Bone only included canine actors.
135,100,6,6,17,6,8,17,22.5,0.044444444444444446,0.1259259259259259,0.1259259259259259,llama3-latest,fever,1,Jason Sudeikis is not an American comedian.
128,100,6,12,11,5,3,19,21.333333333333332,0.09375,0.0859375,0.1484375,llama3-latest,fever,1,Czech Republic is in Central America.
72,41,6,5,3,3,2,17,12.0,0.06944444444444445,0.041666666666666664,0.2361111111111111,llama3-latest,fever,1,David Beckham is childless.
137,110,6,14,15,6,3,18,22.833333333333332,0.10218978102189781,0.10948905109489052,0.13138686131386862,llama3-latest,fever,1,Edward I of England failed to suppress a rebellion in 1276.
82,55,4,4,5,5,2,11,20.5,0.04878048780487805,0.06097560975609756,0.13414634146341464,llama3-latest,fever,1,George Cukor directed the 1927 black comedy A Bill of Divorcement.
86,69,4,6,10,8,2,9,21.5,0.06976744186046512,0.11627906976744186,0.10465116279069768,llama3-latest,fever,1,Kamala Harris didn't go to a public law school.
139,109,6,12,25,12,3,5,23.166666666666668,0.08633093525179857,0.17985611510791366,0.03597122302158273,llama3-latest,fever,1,Hitman is a comedy.
128,105,6,8,17,5,7,16,21.333333333333332,0.0625,0.1328125,0.125,llama3-latest,fever,1,Kuwait is incapable of being part of the Arabian Peninsula.
66,48,3,6,5,2,3,10,22.0,0.09090909090909091,0.07575757575757576,0.15151515151515152,llama3-latest,fever,1,The Legend of Tarzan (film) was released in 2013.
108,86,6,8,20,6,3,8,18.0,0.07407407407407407,0.18518518518518517,0.07407407407407407,llama3-latest,fever,1,Game of Thrones (season 3) is a movie.
119,85,6,6,15,7,6,12,19.833333333333332,0.05042016806722689,0.12605042016806722,0.10084033613445378,llama3-latest,fever,1,The Vampire Diaries only aired two seasons.
100,85,5,9,13,12,4,6,20.0,0.09,0.13,0.06,llama3-latest,fever,1,"George Best has been described as ""the worst player to ever pull on the green shirt of Wales."""
64,55,5,6,10,5,4,3,12.8,0.09375,0.15625,0.046875,llama3-latest,fever,1,Tokyo is the capital of a book.
191,157,8,15,42,9,5,12,23.875,0.07853403141361257,0.2198952879581152,0.06282722513089005,llama3-latest,fever,1,Avatar is exclusively a book.
250,207,9,24,30,20,7,20,27.77777777777778,0.096,0.12,0.08,llama3-latest,fever,1,Ulysses S. Grant avoided war.
105,90,5,12,15,6,3,10,21.0,0.11428571428571428,0.14285714285714285,0.09523809523809523,llama3-latest,fever,1,Giampaolo Pazzini at one point played for the Chile national team.
133,110,6,13,22,6,4,7,22.166666666666668,0.09774436090225563,0.16541353383458646,0.05263157894736842,llama3-latest,fever,1,All the Pretty Horses is a horror film.
211,158,8,21,18,13,2,25,26.375,0.0995260663507109,0.08530805687203792,0.11848341232227488,llama3-latest,fever,1,World War II was reviewed between the Allies of World War II and the Axis powers.
143,108,5,12,19,7,2,18,28.6,0.08391608391608392,0.13286713286713286,0.1258741258741259,llama3-latest,fever,1,James Arness was denied American citizenship.
86,74,4,11,14,4,2,2,21.5,0.12790697674418605,0.16279069767441862,0.023255813953488372,llama3-latest,fever,1,David Jones (video game developer) founded a chess club in 2002.
144,97,6,8,21,7,6,16,24.0,0.05555555555555555,0.14583333333333334,0.1111111111111111,llama3-latest,fever,1,Transformers: Dark of the Moon is the sequel to a 2001 Michael Bay film.
78,64,4,6,8,7,1,10,19.5,0.07692307692307693,0.10256410256410256,0.1282051282051282,llama3-latest,fever,1,Louise Simonson is a Japanese comic book writer.
103,81,5,10,18,9,4,8,20.6,0.0970873786407767,0.17475728155339806,0.07766990291262135,llama3-latest,fever,1,Ajay Devgn is a Gemini.
171,109,6,13,14,13,1,19,28.5,0.07602339181286549,0.08187134502923976,0.1111111111111111,llama3-latest,fever,1,Clint Eastwood refused to work in films.
94,83,5,7,17,9,4,6,18.8,0.07446808510638298,0.18085106382978725,0.06382978723404255,llama3-latest,fever,1,David Beckham is a lacrosse player.
394,270,22,28,81,19,5,16,17.90909090909091,0.07106598984771574,0.20558375634517767,0.04060913705583756,llama3-latest,fever,1,Imagine Dragons has a car called Night Visions.
95,74,5,8,12,7,2,4,19.0,0.08421052631578947,0.12631578947368421,0.042105263157894736,llama3-latest,fever,1,Jennifer Garner was not in a romantic comedy.
71,62,4,8,8,2,4,5,17.75,0.11267605633802817,0.11267605633802817,0.07042253521126761,llama3-latest,fever,1,Gil Sharone began working with anyone except an American rock band.
50,39,4,5,9,5,0,0,12.5,0.1,0.18,0.0,llama3-latest,fever,1,Sleep is undisturbed by any forces.
168,136,8,11,29,13,5,18,21.0,0.06547619047619048,0.17261904761904762,0.10714285714285714,llama3-latest,fever,1,Detroit Diesel is an French diesel engine manufacturer.
263,225,11,24,50,27,12,15,23.90909090909091,0.09125475285171103,0.19011406844106463,0.057034220532319393,llama3-latest,fever,1,The Great Gatsby is rarely considered to be a literary classic.
46,31,3,5,6,2,1,4,15.333333333333334,0.10869565217391304,0.13043478260869565,0.08695652173913043,llama3-latest,fever,1,Britney Spears titled her fourth studio album Britney.
134,112,7,7,26,11,6,13,19.142857142857142,0.05223880597014925,0.19402985074626866,0.09701492537313433,llama3-latest,fever,1,Lionel Messi is an Argentine professional fighter.
74,50,4,4,7,2,6,5,18.5,0.05405405405405406,0.0945945945945946,0.06756756756756757,llama3-latest,fever,1,Xbox One was released in August 2012.
108,89,5,10,17,8,3,11,21.6,0.09259259259259259,0.1574074074074074,0.10185185185185185,llama3-latest,fever,1,Kumkum Bhagya is a Hindi language course.
95,82,5,10,12,8,5,5,19.0,0.10526315789473684,0.12631578947368421,0.05263157894736842,llama3-latest,fever,1,The Beatles were an English soccer team.
108,80,6,9,14,6,5,10,18.0,0.08333333333333333,0.12962962962962962,0.09259259259259259,llama3-latest,fever,1,Franklin Roosevelt was 23 in the year 1240.
152,74,7,5,13,7,5,20,21.714285714285715,0.03289473684210526,0.08552631578947369,0.13157894736842105,llama3-latest,fever,1,Jake Gyllenhaal is in zero movies.
124,95,6,10,13,9,5,11,20.666666666666668,0.08064516129032258,0.10483870967741936,0.08870967741935484,llama3-latest,fever,1,Bahrain's largest island is Mahmoud Farshchian.
179,127,11,14,21,9,3,23,16.272727272727273,0.0782122905027933,0.11731843575418995,0.12849162011173185,llama3-latest,fever,1,Milla Jovovich has not worked since at least 1999.
73,57,5,8,8,3,5,3,14.6,0.1095890410958904,0.1095890410958904,0.0410958904109589,llama3-latest,fever,1,Colombia is not a country.
74,62,4,4,11,9,3,4,18.5,0.05405405405405406,0.14864864864864866,0.05405405405405406,llama3-latest,fever,1,Metallica is not a band.
182,144,8,17,33,14,4,15,22.75,0.09340659340659341,0.1813186813186813,0.08241758241758242,llama3-latest,fever,1,Nina Simone went to school in a graveyard.
154,129,6,21,24,11,7,9,25.666666666666668,0.13636363636363635,0.15584415584415584,0.05844155844155844,llama3-latest,fever,1,Kris Kristofferson did not collaborate with Nashville songwriters.
167,128,4,10,17,9,4,16,41.75,0.059880239520958084,0.10179640718562874,0.09580838323353294,llama3-latest,fever,1,Reese Witherspoon has only been nominated for an Emmy and that's it.
54,42,3,3,4,4,2,5,18.0,0.05555555555555555,0.07407407407407407,0.09259259259259259,llama3-latest,fever,1,Cheaper by the dozen was released in 2083.
96,71,4,5,14,4,6,7,24.0,0.052083333333333336,0.14583333333333334,0.07291666666666667,llama3-latest,fever,1,Sarah Paulson acts only in stage productions.
128,104,6,9,22,5,6,16,21.333333333333332,0.0703125,0.171875,0.125,llama3-latest,fever,1,The 1992 Los Angeles riots occurred in the most populous county in the United Kingdom.
85,65,4,11,10,7,3,3,21.25,0.12941176470588237,0.11764705882352941,0.03529411764705882,llama3-latest,fever,1,Based on a T.R.U. Story is a religion.
44,34,2,6,6,0,1,5,22.0,0.13636363636363635,0.13636363636363635,0.11363636363636363,llama3-latest,fever,1,James Wilson is a character from a show on TNT.
94,72,4,7,13,2,6,6,23.5,0.07446808510638298,0.13829787234042554,0.06382978723404255,llama3-latest,fever,1,Jenna Dewan is only a writer.
131,104,7,3,21,12,3,15,18.714285714285715,0.022900763358778626,0.16030534351145037,0.11450381679389313,llama3-latest,fever,1,Tokyo is the seat of government of China.
94,72,5,8,11,6,1,9,18.8,0.0851063829787234,0.11702127659574468,0.09574468085106383,llama3-latest,fever,1,The principal photography of Split (2016 American film) began in 2016.
